"subject_ID","p_cor_sex","p_cor_lang","p_cor_age","time_mins","fin_consent_mins","consent_to_fin_mins","max_RT_exp_trials","childcare","caregiver","age","gender","gender_text","country","country_text","hearing","eng_first","know_corp_lang","monolingual","n_attention_checks","n_audio_checks","var_sex","var_lang","var_age"
"5v7dstc9byfamsd",0.6,0.5,0.416666666666667,18.8285666666667,1.99645,16.8321166666667,52164.0000000001,0,0,32,"Female","","Canada","","Yes","Yes","None","Yes",1,5,0.277777777777778,0.242424242424242,0.454545454545455
"5w9q9frsbhph59h",0.3,0.416666666666667,0.666666666666667,12.5634166666667,1.01991666666667,11.5435,30264.3299999982,4,0,26,"Female","","Canada","","Yes","Yes","None","Yes",2,2,0.266666666666667,0.265151515151515,0.446969696969697
"5xl3ns0ws4mc740",0.4,0.833333333333333,0.25,7.91476666666667,0.0906166666666667,7.82415,35991,9,2,18,"Female","","Canada","","Yes","Yes","None","Yes",2,2,0.233333333333333,0.272727272727273,0.446969696969697
"5zjnudon3f5vkw7",0.3,0.583333333333333,0.416666666666667,13.8996166666667,0.08505,13.8145666666667,81693,36,0,20,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.266666666666667,0.204545454545455,0.568181818181818
"600y9zllg2tgc1m",0.5,0.5,0.333333333333333,12.46455,0.108066666666667,12.3564833333333,55272.5699997973,10,2,19,"Female","","Canada","","Yes","No","None","No",2,1,0.266666666666667,0.272727272727273,0.446969696969697
"636loa12ovwe0d6",0.6,0.333333333333333,0.166666666666667,11.5197833333333,0.304083333333333,11.2157,33150.929999887,1,0,20,"Male","","Canada","","Yes","Yes","None","Yes",1,1,0.277777777777778,0.242424242424242,0.545454545454545
"63nhhss4fp8c0st",0.5,0.666666666666667,0.166666666666667,11.1713,0.114233333333333,11.0570666666667,42888.7849999883,24,0,18,"Female","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.272727272727273,0.628787878787879
"688oc3zvm8uz44m",0.7,0.166666666666667,0.583333333333333,12.6698833333333,2.47418333333333,10.1957,38890.8,0,0,26,"Male","","Canada","","Yes","Yes","None","Yes",1,2,0.266666666666667,0.272727272727273,0.606060606060606
"68nzxuanf4lyypp",0.4,0.333333333333333,0.5,2605.32773333333,0.245816666666667,2605.08191666667,106866.205000006,5,0,18,"Female","","Canada","","Yes","Yes","None","Yes",2,8,0.277777777777778,0.272727272727273,0.363636363636364
"6cws8q4vny6fk0x",0.6,0.25,0.333333333333333,12.3571,0.0695,12.2876,166564,0,0,20,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.204545454545455,0.272727272727273
"6f332k8j63cm8ba",0.7,0.25,0.583333333333333,8.56145,0.123566666666667,8.43788333333333,26285.8249999699,0,0,41,"Female","","Canada","","Yes","Yes","None","Yes",3,1,0.266666666666667,0.265151515151515,0.515151515151515
"6ffceolylhm0aym",0.5,0.416666666666667,0.416666666666667,12.1890666666667,2.23091666666667,9.95815,35567.9150000215,0,0,31,"Female","","Canada","","Yes","Yes","None","Yes",1,8,0.266666666666667,0.204545454545455,0.386363636363636
"6kq8cuxccv75v6r",0.4,0.833333333333333,0.25,16.8967333333333,2.21173333333333,14.685,69399.3300000002,0,0,20,"Male","","Canada","","Yes","Yes","None","No",1,1,0.233333333333333,0.242424242424242,0.446969696969697
"6u0g5t31j7yewku",0.5,0.416666666666667,0.416666666666667,8.74105,0.261666666666667,8.47938333333333,29062,0,0,21,"Female","","Canada","","Yes","Yes","None","Yes",2,2,0.266666666666667,0.204545454545455,0.606060606060606
"6uofds4so0gf7z1",0.6,0.25,0.416666666666667,18.4199,2.149,16.2709,34527.6,1,0,18,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.265151515151515,0.446969696969697
"6ustqdj3f55un9k",0.4,0.5,0.75,9.7993,0.197916666666667,9.60138333333333,25438.5,0,0,18,"Male","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.242424242424242,0.606060606060606
"6v8dob13fq1bf1t",0.8,0.583333333333333,0.583333333333333,8.81016666666667,0.0987166666666667,8.71145,19651.5999995172,5,3,22,"Female","","Canada","","Yes","Yes","None","Yes",2,1,0.277777777777778,0.0833333333333333,0.446969696969697
"6vkya5bz8ev97aw",0.2,0.5,0.416666666666667,21.7619,0.417716666666667,21.3441833333333,171680.8,8,1,18,"Female","","Canada","","Yes","Yes","None","No",1,1,0.277777777777778,0.242424242424242,0.628787878787879
"6yryq5x9xtes96a",0.5,0.583333333333333,0.333333333333333,11.9293666666667,0.22245,11.7069166666667,22122,0,0,19,"Female","female","Canada","Canada","Yes","Yes","None","No",1,2,0.177777777777778,0.265151515151515,0.151515151515152
"708sdncnuon5mk3",0.7,0.416666666666667,0.5,8.1844,0.345816666666667,7.83858333333333,16886,3,5,18,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.266666666666667,0.265151515151515,0.628787878787879
"72br7a7vpevr6kk",0.4,0.666666666666667,0.5,15.74305,1.41018333333333,14.3328666666667,41048.5500000068,0,0,18,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.272727272727273,0.628787878787879
"73gc0tfq0qqssqn",0.4,0.666666666666667,0.25,11.0523166666667,0.197783333333333,10.8545333333333,59690.8,0,0,19,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.277777777777778,0.272727272727273,0.628787878787879
"76hm06vt497wgyj",0.6,0.333333333333333,0.75,7.4039,0.112133333333333,7.29176666666667,21257.2599999985,0,0,18,"Female","","Canada","","Yes","Yes","None","No",1,1,0.233333333333333,0.242424242424242,0.628787878787879
"78yr081zzbxsmmf",0.5,0.583333333333333,0.333333333333333,37.7951333333333,0.9045,36.8906333333333,155450,0,0,18,"Female","","Canada","","Yes","Yes","None","Yes",6,4,0.266666666666667,0.204545454545455,0.696969696969697
"7b390fadja80zbc",0.5,0.666666666666667,0.416666666666667,8.17213333333333,0.169116666666667,8.00301666666667,17548.0899999966,0,0,18,"Male","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.272727272727273,0.606060606060606
"7byk49c574bw75k",0.5,0.666666666666667,0.25,12.9346333333333,0.291,12.6436333333333,37690.8000000403,7,4,18,"Female","","Canada","","Yes","Yes","None","No",2,19,0.266666666666667,0.242424242424242,0.515151515151515
"7cvonhkz1gevtwl",0.5,0.5,0.666666666666667,8.33201666666667,0.566616666666667,7.7654,23997.3200000823,0,0,22,"Male","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.242424242424242,0.727272727272727
"7eu69rf8882c15g",0.7,0.416666666666667,0.583333333333333,11.1026166666667,0.217866666666667,10.88475,24490.0999999954,0,0,18,"Female","","Canada","","Yes","Yes","None","Yes",2,2,0.266666666666667,0.265151515151515,0.628787878787879
"7ga75mwygtvyl8v",0.5,0.416666666666667,0.583333333333333,13.5242,1.5839,11.9403,44415.5,0,0,19,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.266666666666667,0.265151515151515,0.810606060606061
"7k8svw0u7p5uqw6",0.6,0.5,0.25,12.3951,0.437766666666667,11.9573333333333,191888.480000081,0,0,24,"Female","","Canada","","Yes","Yes","None","Yes",2,1,0.277777777777778,0.272727272727273,0.454545454545455
"7ljg921vp2ubqmh",0.7,0.5,0.416666666666667,12.60255,0.537766666666667,12.0647833333333,50231.0750000179,2,0,20,"Female","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.242424242424242,0.568181818181818
"7m3dkuj5ssxv2z7",0.5,0.416666666666667,0.333333333333333,9.03111666666667,0.4633,8.56781666666667,20069,12,0,18,"Female","Female","Canada","Canada","Yes","Yes","None","Yes",1,3,0.266666666666667,0.265151515151515,0.606060606060606
"7mba808k4w43sus",0.5,0.5,0.333333333333333,6.29483333333333,0.19405,6.10078333333333,16468,3,0,18,"Male","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.272727272727273,0.75
"7nocs41sqc5p3ef",0.1,0.583333333333333,0.416666666666667,8.9863,0.168733333333333,8.81756666666667,60058.3599999954,0,0,19,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.266666666666667,0.265151515151515,0.568181818181818
"7nr9r1klbphftxz",0.6,0.75,0.833333333333333,14.0273666666667,0.394783333333333,13.6325833333333,60890.48,0,0,18,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.277777777777778,0.265151515151515,0.515151515151515
"7q5c9yxuzr52rd6",0.4,0.583333333333333,0.166666666666667,10.1964833333333,0.6918,9.50468333333333,33371.0000000137,0,0,19,"Male","","Canada","","Yes","No","None","No",1,1,0.233333333333333,0.204545454545455,0.265151515151515
"7ury0nfeueo4pvf",0.5,0.666666666666667,0.416666666666667,10.2147333333333,0.159716666666667,10.0550166666667,42668.3,0,0,18,"Female","","Canada","","Yes","Yes","None","Yes",1,14,0.266666666666667,0.272727272727273,0.446969696969697
"7y6du6t6vzg1awf",0.5,0.75,0.5,13.5455333333333,1.0569,12.4886333333333,29723.52,0,0,19,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.266666666666667,0.265151515151515,0.568181818181818
"806qpv2ny4nhrvp",0.3,0.333333333333333,0.416666666666667,9.45478333333333,0.455166666666667,8.99961666666667,19408.8100000517,0,0,27,"Male","","Canada","","Yes","Yes","None","Yes",2,1,0.266666666666667,0.242424242424242,0.696969696969697
"81k63er5otufz6c",0.5,0.666666666666667,0.666666666666667,11.0212833333333,1.06581666666667,9.95546666666667,24946.5,0,0,19,"Male","","Canada","","Yes","Yes","None","Yes",1,1,0.266666666666667,0.272727272727273,0.446969696969697
"87uo66xt7wukzn3",0.5,0.5,0.333333333333333,11.1219666666667,0.17395,10.9480166666667,32752,0,0,21,"Male","","Canada","","Yes","Yes","None","Yes",1,2,0.266666666666667,0.242424242424242,0.606060606060606
"87uypmrwgqg3z0s",0.7,0.666666666666667,0.416666666666667,15.1067,3.11375,11.99295,45391.3,0,0,22,"Female","female","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.242424242424242,0.515151515151515
"89mwt66lvyr6was",0.1,0.416666666666667,0.333333333333333,12.45565,0.639016666666667,11.8166333333333,30988.4,0,0,18,"Female","","Canada","","Yes","Yes","Spanish","No",1,1,0.266666666666667,0.265151515151515,0.272727272727273
"8aw5s8jumv24h5a",0.5,0.333333333333333,0.25,10.3216333333333,0.894566666666667,9.42706666666667,36769.2050000187,0,0,18,"Male","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.242424242424242,0.265151515151515
"8ax2daz9x761dmx",0.6,0.75,0.416666666666667,9.32915,0.343683333333333,8.98546666666667,21483.9649999994,0,0,35,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.265151515151515,0.424242424242424
"8bd18gqoyf19rr0",0.3,0.666666666666667,0.75,13.9478666666667,0.664166666666667,13.2837,44307.4100000085,5,0,18,"Female","","Canada","","Yes","Yes","None","No",1,2,0.266666666666667,0.242424242424242,0.446969696969697
"8f3cqk0g06nehv6",0.4,0.5,0.75,8.40201666666667,0.89785,7.50416666666667,22960,0,0,18,"Female","female","Canada","","Yes","Yes","None","No",1,4,0.277777777777778,0.242424242424242,0.628787878787879
"8fb33lhj4xpmncm",0.5,0.416666666666667,0.583333333333333,9.67698333333333,0.117333333333333,9.55965,15774,4,0,19,"Female","female","USA","usa","Yes","Yes","None","Yes",1,2,0.266666666666667,0.265151515151515,0.75
"8hfd251jz8db1kv",0.9,0.583333333333333,0.416666666666667,7.24068333333333,0.1811,7.05958333333333,16900.2900000196,0,0,30,"Female","","Canada","","Yes","Yes","None","No",1,2,0.266666666666667,0.265151515151515,0.265151515151515
"8l9qehr2458l0y7",0.4,0.666666666666667,0.5,23.3815666666667,0.2244,23.1571666666667,197653.2,8,0,23,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.277777777777778,0.242424242424242,0.75
"8petz38tprma1ex",0.4,0.666666666666667,0.25,9.60703333333333,0.637183333333333,8.96985,16610,1,0,19,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.233333333333333,0.272727272727273,0.424242424242424
"8qt023rgdzjqum2",0.5,0.666666666666667,0.25,12.0913333333333,0.349683333333333,11.74165,36524,0,0,19,"Male","","Canada","","Yes","Yes","None","Yes",3,2,0.266666666666667,0.272727272727273,0.628787878787879
"8snxnxub5rajulf",0.7,0.75,0.5,8.02165,0.645333333333333,7.37631666666667,22872,6,0,18,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.266666666666667,0.265151515151515,0.446969696969697
"8wv19m87nuv4ywq",0.3,0.5,0.75,9.428,0.0816,9.3464,34038,5,5,18,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.266666666666667,0.242424242424242,0.696969696969697
"8y47ryg3r16suhp",0.4,0.5,0.416666666666667,9.76343333333333,0.131833333333333,9.6316,29535,1,0,18,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.242424242424242,0.787878787878788
"91kak8xs1gusngk",0.6,0.75,0.666666666666667,6.95143333333333,0.0908,6.86063333333333,23314.7,20,1,18,"Male","","Canada","","Yes","Yes","None","Yes",1,1,0.277777777777778,0.265151515151515,0.568181818181818
"95vzjb4ecubgasj",0.6,0.416666666666667,0.416666666666667,12.2617,0.725383333333333,11.5363166666667,43055,NA,0,18,"Female","female","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.265151515151515,0.628787878787879
"95xnqwbww6ark73",0.6,0.5,0.666666666666667,12.0857,0.0865166666666667,11.9991833333333,23457,0,0,18,"Male","Male","Canada","Canada","Yes","Yes","None","Yes",2,2,0.277777777777778,0.272727272727273,0.696969696969697
"962x78w89nspsp2",0.5,0.333333333333333,0.583333333333333,20.5898333333333,1.99056666666667,18.5992666666667,92410.3900000919,0,0,19,"Female","","Canada","","Yes","Yes","None","Yes",2,1,0.266666666666667,0.242424242424242,0.386363636363636
"97m4tcx8xw6884x",0.6,0.5,0.25,12.4940833333333,0.198616666666667,12.2954666666667,134230.3,1,0,18,"Female","","Canada","","Yes","Yes","None","No",2,3,0.277777777777778,0.242424242424242,0.696969696969697
"97wvhqkbzll19s5",0.3,0.666666666666667,0.166666666666667,11.7016,0.911966666666667,10.7896333333333,31441.7050000001,4,0,19,"Female","","Canada","","Yes","Yes","None","Yes",1,4,0.266666666666667,0.242424242424242,0.628787878787879
"9ash1bqw75nux1s",0.6,0.5,0.666666666666667,11.2387166666667,0.325933333333333,10.9127833333333,19650.660000043,9,0,19,"Female","","Canada","","Yes","Yes","Spanish","Yes",2,1,0.277777777777778,0.272727272727273,0.515151515151515
"9bebgn74or7xsbg",0.5,0.666666666666667,0.5,9.9423,0.09355,9.84875,22006.1,5,0,18,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.266666666666667,0.272727272727273,0.696969696969697
"9d1047rdk7hzza8",0.3,0.583333333333333,0.25,8.91176666666667,0.529283333333333,8.38248333333333,31599.3000000017,0,0,18,"Male","","Canada","","Yes","Yes","Spanish","Yes",1,1,0.266666666666667,0.265151515151515,0.628787878787879
"9d1e4a4t830m1sc",0.4,0.5,0.416666666666667,14.3928833333333,1.41685,12.9760333333333,101123.410001397,0,0,18,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.277777777777778,0.272727272727273,0.446969696969697
"9gqv1rw3psdtp30",0.4,0.666666666666667,0.5,14.7452166666667,0.23705,14.5081666666667,100795.6,0,0,18,"Female","","Canada","","Yes","Yes","None","Yes",7,1,0.277777777777778,0.242424242424242,0.515151515151515
"9jd90x712o57w5e",0.3,0.75,0.25,13.1776333333333,0.0849,13.0927333333333,40365.7050000038,0,0,18,"Male","","Canada","","Yes","Yes","None","No",2,4,0.266666666666667,0.265151515151515,0.628787878787879
"9mj6k3u2a74sj7a",0.6,0.666666666666667,0.583333333333333,8.88268333333333,0.124916666666667,8.75776666666667,26160,0,0,18,"Female","","Canada","","Yes","Yes","None","No",1,2,0.277777777777778,0.272727272727273,0.696969696969697
"9nhvvv67s3xa4mt",0.5,0.5,0.416666666666667,9.7044,0.3571,9.3473,31126.7750000115,2,0,19,"Male","","Canada","","Yes","Yes","None","No",2,1,0.266666666666667,0.272727272727273,0.568181818181818
"9ols51ghfnhl7ah",0.5,0.583333333333333,0.5,15.2992,1.11235,14.18685,31920.1,0,0,20,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.266666666666667,0.265151515151515,0.515151515151515
"9rkxn2gxl4439x2",0.2,0.5,0.583333333333333,17.5797166666667,3.10798333333333,14.4717333333333,40196.8599999964,0,0,31,"Female","","Canada","","Yes","Yes","None","No",1,1,0.277777777777778,0.242424242424242,0.446969696969697
"a2m7kef5x5tzsfn",0.3,0.75,0.333333333333333,13.55335,2.23913333333333,11.3142166666667,50666.0750000738,0,0,18,"Female","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.265151515151515,0.242424242424242
"a3xamt3xfulkyqp",0.4,0.5,0.583333333333333,9.16423333333333,0.0718,9.09243333333333,32572,0,0,21,"Female","","Canada","","Yes","Yes","Spanish","No",3,1,0.277777777777778,0.272727272727273,0.810606060606061
"a8h8m61q0zvtzy8",0.4,0.75,0.583333333333333,10.2793833333333,0.72545,9.55393333333333,51046.9099999173,6,0,18,"Female","","Canada","","Yes","Yes","Spanish","No",2,2,0.277777777777778,0.265151515151515,0.628787878787879
"abjcuxqxengjc12",0.6,0.583333333333333,0.416666666666667,13.2265833333333,0.292866666666667,12.9337166666667,39763,0,0,19,"Male","","Canada","","Yes","Yes","None","Yes",1,3,0.277777777777778,0.265151515151515,0.628787878787879
"abssnorg5q0xoje",0.3,0.416666666666667,0.416666666666667,20.1542833333333,1.34205,18.8122333333333,229883.595000021,0,0,18,"Male","","Canada","","Yes","Yes","Spanish","No",1,1,0.266666666666667,0.265151515151515,0.696969696969697
"addanmrk5hqe4l6",0.2,0.666666666666667,0.333333333333333,8.79153333333333,0.0644,8.72713333333333,22694,0,0,21,"Female","","Canada","","Yes","Yes","Spanish","Yes",1,2,0.277777777777778,0.272727272727273,0.386363636363636
"adsx42fojcldpx6",0.5,0.166666666666667,0.416666666666667,22.9792,3.41795,19.56125,52058.9899999995,0,0,22,"Female","","Canada","","Yes","Yes","None","Yes",1,75,0.266666666666667,0.272727272727273,0.424242424242424
"afozrtm6ky7on1n",0.6,0.666666666666667,0.333333333333333,16.8812166666667,1.08346666666667,15.79775,38240,0,0,19,"Female","female","Canada","Canada","Yes","Yes","None","No",1,2,0.277777777777778,0.272727272727273,0.628787878787879
"afv85pfbhxk1j3d",0.5,0.416666666666667,0.5,11.7122166666667,0.13905,11.5731666666667,57761.9,0,0,19,"Female","","Canada","","Yes","Yes","None","No",2,3,0.266666666666667,0.265151515151515,0.424242424242424
"aj3ujaqjpkcjqa6",0.3,0.666666666666667,0.25,9.91978333333333,0.380816666666667,9.53896666666667,30747,2,0,19,"Female","female","Canada","canada","Yes","Yes","None","No",1,3,0.266666666666667,0.242424242424242,0.424242424242424
"aksx3l7uxbnx8kv",0.4,0.25,0.583333333333333,13.8391333333333,1.0233,12.8158333333333,31864.3000000156,40,0,18,"Male","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.265151515151515,0.545454545454545
"akyw8b0ya3q0593",0.4,0.416666666666667,0.583333333333333,17.6507,0.289333333333333,17.3613666666667,75312.2199999925,2,30,19,"Female","","Canada","","Yes","Yes","None","No",1,9,0.277777777777778,0.265151515151515,0.545454545454545
"amrzkvryr0c95ah",0.4,0.833333333333333,0.166666666666667,10.50615,0.377633333333333,10.1285166666667,21621,2,2,18,"Female","female","Canada","Canada","Yes","Yes","None","No",1,2,0.233333333333333,0.272727272727273,0.568181818181818
"aoo764efm4xqqj8",0.5,0.416666666666667,0.5,23.0777,2.63861666666667,20.4390833333333,68846.1100000422,0,0,20,"Female","","Canada","","Yes","Yes","Spanish","No",1,2,0.266666666666667,0.265151515151515,0.696969696969697
"aqh1komz84lyufq",0.5,0.5,0.583333333333333,10.7119333333333,0.38355,10.3283833333333,40818.0000000001,0,0,20,"Female","","Canada","","Yes","Yes","None","Yes",2,1,0.266666666666667,0.242424242424242,0.568181818181818
"aqpo04za0a25q11",0.3,0.583333333333333,0.416666666666667,11.1148166666667,0.132116666666667,10.9827,42214.1,4,0,18,"Male","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.265151515151515,0.696969696969697
"ara39kd5100csej",0.4,0.75,0.583333333333333,7.87213333333333,0.0631,7.80903333333333,35009.8550000002,9,0,19,"Male","","Canada","","Yes","Yes","None","No",2,1,0.233333333333333,0.265151515151515,0.606060606060606
"arqkbyzd81f0kk0",0.7,0.416666666666667,0.416666666666667,10.7371833333333,0.8764,9.86078333333333,30236.4400000079,3,0,18,"Female","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.265151515151515,0.727272727272727
"atfkk7313e0omrw",0.2,0.583333333333333,0.333333333333333,26.5938666666667,0.761833333333333,25.8320333333333,144771.1,3,0,19,"Male","","Canada","","Yes","Yes","None","No",4,6,0.233333333333333,0.204545454545455,0.515151515151515
"awtbt45wfrmlnw8",0.3,0.666666666666667,0.666666666666667,13.6369166666667,0.763516666666667,12.8734,49833.8399999775,0,0,18,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.266666666666667,0.151515151515152,0.606060606060606
"ax2pkz862k09112",0.4,0.583333333333333,0.416666666666667,16.5905,1.2476,15.3429,66170.2700000023,0,0,41,"Male","","Canada","","Yes","Yes","Spanish","No",1,8,0.277777777777778,0.265151515151515,0.568181818181818
"azw9r3w3ntecspl",0.4,0.583333333333333,0.5,13.58855,0.224866666666667,13.3636833333333,87401.9199991599,5,1,19,"Female","","Canada","","Yes","Yes","None","Yes",2,2,0.277777777777778,0.265151515151515,0.545454545454545
"b2aznmrw29954ab",0.7,0.583333333333333,0.583333333333333,33.5014333333333,0.228283333333333,33.27315,1356238.15,0,0,18,"Male","","Canada","","Yes","Yes","None","No",1,1,0.266666666666667,0.265151515151515,0.424242424242424
"b4agcms04my6601",0.6,0.416666666666667,0.333333333333333,12.0945833333333,0.347933333333333,11.74665,25876,24,0,18,"Female","female","Canada","canada","Yes","Yes","None","Yes",1,2,0.277777777777778,0.265151515151515,0.727272727272727
"b65o424v9glk1cu",0.4,0.583333333333333,0.5,19.0765666666667,0.3544,18.7221666666667,48755.0199999969,0,0,43,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.233333333333333,0.204545454545455,0.363636363636364
"bc7r7jtwwwnvhgg",0.5,0.666666666666667,0.333333333333333,11.954,0.644683333333333,11.3093166666667,87242.2449999976,5,4,20,"Female","","USA","","Yes","Yes","None","Yes",1,2,0.266666666666667,0.272727272727273,0.545454545454545
"bdh32w0byvkkexn",0.5,0.583333333333333,0.166666666666667,9.13806666666667,0.133416666666667,9.00465,19758.3,0,0,21,"Male","","Canada","","Yes","Yes","None","Yes",2,1,0.266666666666667,0.265151515151515,0.545454545454545
"be2mt8j4mzuqn6k",0.7,0.333333333333333,0.583333333333333,11.43345,0.319333333333333,11.1141166666667,20199,14,0,21,"Female","","Canada","","Yes","Yes","None","No",2,1,0.266666666666667,0.272727272727273,0.424242424242424
"bf8bam10e5w7qft",0.5,0.666666666666667,0.416666666666667,11.88645,0.13985,11.7466,33987.5250000041,0,0,18,"Female","","Canada","","Yes","Yes","None","No",1,3,0.266666666666667,0.272727272727273,0.515151515151515
"bh9gepl8jloupkz",0.4,0.75,0.5,10.3596333333333,0.2408,10.1188333333333,31531.1799999981,1,0,20,"Male","","Canada","","Yes","Yes","None","No",2,4,0.277777777777778,0.265151515151515,0.810606060606061
"bhxxjvb5p9nzfua",0.5,0.333333333333333,0.5,28.0857666666667,0.734033333333333,27.3517333333333,90729.3999999999,46,36,2000,"Female","","Canada","","Yes","Yes","Spanish","Yes",1,1,0.266666666666667,0.151515151515152,0.363636363636364
"bj988bns29aoh9q",0.8,0.25,0.416666666666667,9.06353333333333,0.721416666666667,8.34211666666667,19514.9700000184,0,0,19,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.265151515151515,0.606060606060606
"bogg42y6xn936h6",0.5,0.666666666666667,0.166666666666667,9.0165,0.0565,8.96,19271,0,0,18,"Female","","Canada","","Yes","Yes","None","Yes",3,13,0.266666666666667,0.272727272727273,0.446969696969697
"bre0xu86fr40628",0.5,0.75,0.333333333333333,12.7238,0.259433333333333,12.4643666666667,60589.724999998,2,0,18,"Female","","Canada","","Yes","Yes","None","No",5,1,0.266666666666667,0.265151515151515,0.628787878787879
"brxrf8jqz37rpyp",0.4,0.416666666666667,0.416666666666667,9.92506666666667,0.72825,9.19681666666667,20994.0849999984,0,0,19,"Male","Male","Canada","","Yes","Yes","None","No",1,1,0.277777777777778,0.265151515151515,0.727272727272727
"bv1vdszxbwyxhb1",0.6,0.5,0.75,15.3153666666667,0.616733333333333,14.6986333333333,35966.924999957,NA,0,36,"Female","","Canada","","Yes","Yes","None","Yes",1,1,0.277777777777778,0.272727272727273,0.446969696969697
"bw3j6lal3xr84uh",0.4,0.583333333333333,0.5,27.9992833333333,1.93691666666667,26.0623666666667,208260.63,0,0,18,"Male","","Canada","","Yes","Yes","None","Yes",1,1,0.277777777777778,0.265151515151515,0.810606060606061
"bxtp4x35fkzp0rr",0.3,0.25,0.333333333333333,12.0222166666667,1.0651,10.9571166666667,42665,0,0,19,"Female","female","Canada","Canada","Yes","Yes","None","No",1,3,0.266666666666667,0.265151515151515,0.424242424242424
"byhx864s9y7ksw0",0.6,0.583333333333333,0.25,10.75615,0.126083333333333,10.6300666666667,30408,30,15,20,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.204545454545455,0.628787878787879
"c1a4f2rv5m5dhg6",0.6,0.416666666666667,0.583333333333333,21.9932666666667,2.56056666666667,19.4327,60510,45,0,18,"Female","","Canada","","Yes","Yes","Spanish","No",1,2,0.277777777777778,0.265151515151515,0.446969696969697
"c1m73pozqp786u0",0.8,0.333333333333333,0.5,24.9377,1.43096666666667,23.5067333333333,338819.269999978,12,0,18,"Female","","Canada","","Yes","Yes","None","Yes",2,4,0.277777777777778,0.242424242424242,0.628787878787879
"c1n5vmv2h4bx0gu",0.7,0.583333333333333,0.5,9.7605,0.5585,9.202,22005,0,17,20,"Female","","Canada","","Yes","Yes","None","No",1,2,0.266666666666667,0.265151515151515,0.265151515151515
"c39kh3u2kfjs2ct",0.3,0.416666666666667,0.416666666666667,12.9431833333333,0.2488,12.6943833333333,37285,3,0,20,"Female","","Canada","","Yes","Yes","None","Yes",3,2,0.266666666666667,0.265151515151515,0.333333333333333
"c52m85syaq7a3p9",0.2,0.5,0.333333333333333,7.02521666666667,0.116166666666667,6.90905,22796.8700000001,0,0,19,"Male","","Canada","","Yes","Yes","None","Yes",1,1,0.277777777777778,0.151515151515152,0.151515151515152
"ca428q4jqngnq9x",0.3,0.75,0.5,13.7843333333333,1.38428333333333,12.40005,57492.985000019,0,0,18,"Male","","Canada","","Yes","Yes","Spanish","No",1,1,0.266666666666667,0.204545454545455,0.628787878787879
"caetqjlf3391pn6",0.4,0.666666666666667,0.5,9.58471666666667,0.460483333333333,9.12423333333333,54598,0,0,19,"Female","","Canada","","Yes","Yes","None","Yes",1,2,0.277777777777778,0.242424242424242,0.515151515151515
"cdc9g9yp6lm51j3",0.5,0.416666666666667,0.5,7.71996666666667,0.198033333333333,7.52193333333333,18255.46,5,0,19,"Female","","Canada","","Yes","Yes","Spanish","No",2,2,0.266666666666667,0.265151515151515,0.446969696969697
"cdzpj7akxna8pud",0.4,0.5,0.25,9.37635,0.37705,8.9993,28743,2,0,18,"Male","","Canada","","Yes","Yes","None","No",1,1,0.277777777777778,0.272727272727273,0.696969696969697
